user_id,event_id,rating,interaction_type,timestamp
1187,73,4.6,view,2024-06-20
1187,12,2.6,purchase,2024-04-21
1187,41,5.0,purchase,2024-04-07
1187,93,3.0,purchase,2024-02-18
1187,37,4.3,view,2024-01-01
1187,19,4.1,purchase,2024-10-24
1187,65,4.3,view,2024-02-12
1187,92,3.1,purchase,2024-01-11
1187,39,3.9,view,2024-12-04
1188,61,2.8,view,2024-01-19
1188,15,3.4,purchase,2024-01-12
1188,94,2.1,purchase,2024-01-09
1188,92,3.0,purchase,2024-12-07
1188,38,4.3,purchase,2024-12-17
1188,86,3.2,purchase,2024-09-09
1188,35,4.9,view,2024-01-27
1188,9,2.7,purchase,2024-04-01
1188,47,1.2,purchase,2024-02-23
1188,33,3.8,wishlist,2024-09-11
1188,34,5.0,purchase,2024-06-27
1188,45,3.9,purchase,2024-08-03
1188,39,4.2,view,2024-10-11
1188,67,3.0,wishlist,2024-06-13
1188,42,4.0,view,2024-06-12
1188,31,4.3,view,2024-06-08
1188,36,3.6,view,2024-08-11
1188,24,2.6,purchase,2024-12-19
1188,97,1.8,purchase,2024-06-26
1188,14,2.5,purchase,2024-06-10
1188,43,4.3,view,2024-02-02
1188,41,4.1,purchase,2024-08-10
1188,32,4.1,purchase,2024-04-14
1188,40,4.3,wishlist,2024-07-17
1188,44,3.7,view,2024-12-03
1188,37,4.6,view,2024-03-11
1189,68,4.6,view,2024-11-17
1189,81,4.6,purchase,2024-03-12
1189,84,3.6,wishlist,2024-06-01
1189,9,2.7,purchase,2024-04-01
1189,30,1.5,view,2024-11-09
1189,7,2.1,purchase,2024-11-23
1189,78,4.2,wishlist,2024-10-08
1189,15,1.0,view,2024-03-12
1189,73,3.8,purchase,2024-03-29
1189,76,4.1,purchase,2024-02-19
1189,64,3.7,view,2024-02-03
1189,82,4.7,view,2024-02-04
1190,17,4.0,wishlist,2024-09-20
1190,19,3.6,view,2024-06-06
1190,25,5.0,purchase,2024-10-07
1190,45,4.3,purchase,2024-12-20
1190,27,4.9,view,2024-09-11
1190,26,5.0,wishlist,2024-12-27
1190,66,1.4,view,2024-10-26
1190,56,5.0,purchase,2024-05-21
1190,50,4.4,view,2024-06-22
1190,59,3.6,view,2024-04-16
1190,43,5.0,purchase,2024-02-25
1190,22,3.8,view,2024-02-16
1190,35,3.9,wishlist,2024-08-17
1190,46,4.3,view,2024-03-01
1190,84,1.1,purchase,2024-06-12
1190,98,2.7,wishlist,2024-11-29
1190,67,2.7,view,2024-11-05
1190,95,2.6,wishlist,2024-12-04
1190,5,3.4,purchase,2024-04-28
1190,24,4.7,view,2024-01-26
1191,24,4.8,view,2024-12-20
1191,37,3.7,purchase,2024-04-16
1191,19,3.6,view,2024-07-15
1191,63,2.1,purchase,2024-07-23
1191,1,1.8,view,2024-06-27
1191,43,4.3,wishlist,2024-05-01
1191,96,3.5,view,2024-09-08
1191,36,4.2,wishlist,2024-09-11
1191,30,4.8,wishlist,2024-01-04
1191,23,4.4,purchase,2024-11-14
1191,32,3.7,wishlist,2024-02-29
1191,33,5.0,view,2024-02-06
1191,29,4.3,purchase,2024-01-31
1191,57,2.7,wishlist,2024-06-19
1191,83,3.1,view,2024-02-19
1191,50,1.2,view,2024-10-04
1191,64,1.6,wishlist,2024-03-23
1191,18,4.5,view,2024-06-18
1191,35,3.9,purchase,2024-05-23
1191,45,3.6,purchase,2024-07-28
1191,11,1.8,purchase,2024-09-08
1191,26,4.9,view,2024-04-20
1191,31,4.7,view,2024-03-05
1191,21,4.0,view,2024-10-18
1192,66,2.5,purchase,2024-07-28
1192,16,3.6,wishlist,2024-05-07
1192,71,2.2,view,2024-12-06
1192,12,4.3,purchase,2024-10-06
1192,20,4.1,view,2024-07-05
1192,26,4.3,purchase,2024-02-23
1192,9,4.6,view,2024-08-28
1192,23,4.7,wishlist,2024-09-21
1192,95,2.4,view,2024-12-02
1192,30,4.9,wishlist,2024-04-30
1192,105,1.3,wishlist,2024-04-09
1192,90,2.4,view,2024-05-05
1192,69,2.2,wishlist,2024-10-16
1192,51,1.7,purchase,2024-09-27
1192,28,4.5,view,2024-03-28
1192,5,4.6,purchase,2024-01-15
1192,22,3.6,purchase,2024-08-31
1192,1,4.1,view,2024-04-16
1192,6,4.2,purchase,2024-10-01
1192,15,4.8,purchase,2024-09-10
1192,24,4.1,wishlist,2024-09-22
1193,23,4.6,view,2024-08-10
1193,97,4.7,view,2024-07-17
1193,61,2.5,purchase,2024-08-31
1193,33,1.2,view,2024-06-07
1193,24,4.9,view,2024-03-24
1193,30,4.3,purchase,2024-07-28
1193,102,4.2,view,2024-12-22
1193,91,4.5,wishlist,2024-03-26
1193,99,3.8,purchase,2024-11-08
1193,96,4.4,view,2024-01-19
1193,69,1.3,wishlist,2024-12-24
1193,21,4.6,view,2024-04-13
1193,45,2.2,wishlist,2024-01-22
1193,73,3.3,wishlist,2024-01-20
1193,4,3.7,purchase,2024-08-08
1194,90,1.6,purchase,2024-05-29
1194,40,4.8,view,2024-06-08
1194,16,4.3,purchase,2024-07-18
1194,14,4.3,view,2024-12-15
1194,10,4.7,purchase,2024-09-24
1194,43,4.1,purchase,2024-12-14
1194,51,1.3,wishlist,2024-08-27
1194,52,2.8,view,2024-04-24
1194,7,4.9,purchase,2024-01-20
1194,67,3.5,view,2024-11-01
1194,45,4.8,view,2024-06-29
1194,25,3.6,purchase,2024-01-14
1194,24,4.9,wishlist,2024-07-17
1194,2,3.7,purchase,2024-08-22
1194,95,2.6,purchase,2024-12-23
1194,76,1.3,view,2024-07-07
1194,65,2.3,purchase,2024-02-22
1194,31,4.6,purchase,2024-09-04
1194,41,3.9,view,2024-02-21
1194,26,4.2,view,2024-10-04
1194,18,3.7,wishlist,2024-12-16
1194,36,4.4,view,2024-11-22
1194,28,4.4,view,2024-09-07
1194,44,3.7,purchase,2024-03-12
1194,39,3.7,wishlist,2024-11-18
1194,20,4.6,wishlist,2024-07-13
1194,54,3.3,view,2024-06-04
1194,21,4.8,view,2024-04-06
1194,57,1.9,purchase,2024-05-17
1195,58,4.2,purchase,2024-10-19
1195,73,1.9,view,2024-10-17
1195,28,1.3,wishlist,2024-05-08
1195,92,4.0,purchase,2024-02-23
1195,71,3.2,purchase,2024-10-10
1195,48,4.0,purchase,2024-04-11
1195,4,4.3,wishlist,2024-12-23
1195,14,4.3,purchase,2024-02-20
1195,50,4.8,purchase,2024-12-19
1195,63,2.0,purchase,2024-02-19
1195,82,1.4,purchase,2024-01-23
1195,91,4.0,purchase,2024-09-21
1195,97,3.5,view,2024-06-07
1195,12,3.8,view,2024-08-21
1195,104,3.5,view,2024-05-14
1195,83,1.8,wishlist,2024-05-12
1195,46,4.1,view,2024-04-12
1195,94,3.6,purchase,2024-02-17
1196,66,4.8,view,2024-07-14
1196,53,2.6,view,2024-02-15
1196,91,4.4,purchase,2024-09-20
1196,35,1.0,wishlist,2024-12-03
1196,65,4.1,purchase,2024-12-21
1196,63,4.8,wishlist,2024-06-18
1196,11,2.0,purchase,2024-12-06
1196,69,4.0,view,2024-11-28
1196,103,4.9,purchase,2024-05-26
1196,62,5.0,view,2024-06-29
1196,28,2.5,wishlist,2024-07-07
1196,64,3.9,wishlist,2024-08-18
1196,100,4.5,view,2024-05-12
1196,95,3.6,wishlist,2024-06-18
1196,71,4.7,purchase,2024-06-30
1196,42,2.0,wishlist,2024-07-08
1196,70,3.7,wishlist,2024-01-04
1196,97,4.5,wishlist,2024-10-02
1196,104,3.9,purchase,2024-09-24
1196,59,3.0,wishlist,2024-09-23
1197,67,3.8,view,2024-12-17
1197,74,3.7,view,2024-06-01
1197,5,3.4,view,2024-09-04
1197,63,4.6,purchase,2024-10-20
1197,65,4.6,wishlist,2024-02-21
1197,11,3.1,purchase,2024-11-11
1197,99,2.7,wishlist,2024-04-22
1197,75,4.9,purchase,2024-05-02
1197,64,4.3,purchase,2024-01-25
1197,72,4.5,view,2024-09-21
1197,71,4.1,purchase,2024-07-07
1197,51,2.5,purchase,2024-06-02
1197,77,2.1,purchase,2024-02-26
1197,80,1.6,purchase,2024-11-20
1197,73,4.8,purchase,2024-05-21
1197,70,3.5,view,2024-07-29
1197,83,2.2,view,2024-03-22
1197,62,4.1,purchase,2024-11-23
1197,69,4.7,view,2024-09-03
1197,68,4.1,purchase,2024-11-26
1197,97,1.3,purchase,2024-02-23
1197,61,4.5,purchase,2024-01-06
1197,23,1.7,view,2024-01-31
1197,66,3.8,view,2024-07-18
1198,76,4.8,wishlist,2024-11-06
1198,72,3.2,view,2024-03-15
1198,12,3.6,view,2024-11-24
1198,32,1.8,view,2024-05-10
1198,102,4.6,view,2024-02-22
1198,18,1.0,view,2024-03-25
1198,81,4.3,wishlist,2024-06-17
1198,99,4.6,purchase,2024-03-25
1198,101,4.4,purchase,2024-11-17
1198,13,4.2,view,2024-04-18
1198,91,4.8,wishlist,2024-05-08
1198,44,2.4,wishlist,2024-07-20
1198,97,4.1,view,2024-09-02
1198,28,1.1,view,2024-05-22
1198,65,3.1,view,2024-08-29
1198,82,4.2,view,2024-05-08
1198,89,4.2,wishlist,2024-07-19
1198,3,4.9,wishlist,2024-08-05
1198,78,3.7,purchase,2024-09-06
1198,9,4.3,view,2024-03-23
1198,46,1.4,view,2024-01-04
1198,1,4.6,wishlist,2024-12-01
1198,100,3.8,view,2024-02-06
1198,55,1.5,view,2024-02-08
1198,86,4.1,view,2024-11-04
1198,77,4.0,purchase,2024-02-04
1198,38,1.3,wishlist,2024-01-23
1198,7,4.9,view,2024-05-14
1198,15,3.8,purchase,2024-07-04
1198,98,4.2,view,2024-01-14
1199,85,3.8,view,2024-02-13
1199,84,3.8,view,2024-03-19
1199,18,3.1,view,2024-11-10
1199,46,4.0,purchase,2024-01-06
1199,47,4.3,purchase,2024-01-03
1199,2,4.9,wishlist,2024-01-19
1199,20,2.9,wishlist,2024-10-18
1199,49,4.6,purchase,2024-06-30
1199,90,4.9,view,2024-06-15
1199,87,3.9,view,2024-09-24
1199,95,3.0,purchase,2024-11-20
1199,78,3.6,view,2024-07-01
1199,8,4.3,purchase,2024-03-15
1199,6,4.4,purchase,2024-09-19
1199,65,1.8,view,2024-01-08
1199,50,3.9,purchase,2024-09-22
1199,10,4.8,wishlist,2024-01-18
1199,21,2.5,purchase,2024-04-10
1199,88,3.8,view,2024-11-10
1199,23,3.4,purchase,2024-08-06
1199,15,4.7,wishlist,2024-03-31
1199,42,2.5,purchase,2024-11-12
1199,3,4.0,purchase,2024-03-28
1199,59,3.6,view,2024-08-09
1199,97,2.6,wishlist,2024-10-06
1199,11,4.3,purchase,2024-10-29
1199,7,3.5,purchase,2024-09-05
1199,55,4.5,purchase,2024-04-11
1199,58,4.0,view,2024-08-24
1199,101,2.1,view,2024-12-28
1200,98,3.1,view,2024-11-13
1200,68,4.9,purchase,2024-12-06
1200,95,2.8,view,2024-08-13
1200,62,4.0,purchase,2024-04-05
1200,70,3.7,view,2024-06-05
1200,71,4.1,view,2024-04-11
1200,61,3.7,purchase,2024-10-24
1200,1,3.5,view,2024-07-03
1200,3,1.1,wishlist,2024-06-09
1200,69,4.5,purchase,2024-10-05
1200,73,4.4,view,2024-11-12
1200,65,3.7,purchase,2024-04-09
1200,90,1.5,view,2024-05-25
1200,27,2.6,purchase,2024-02-24
1200,74,4.2,purchase,2024-01-03
1200,23,2.3,wishlist,2024-08-06
1200,39,3.2,view,2024-07-31
1200,64,3.6,view,2024-07-10
1200,72,4.9,purchase,2024-06-14
1200,96,2.2,wishlist,2024-03-20
1200,24,1.1,purchase,2024-03-14
1200,66,4.5,purchase,2024-01-20
1200,67,4.5,wishlist,2024-09-11
1200,75,4.0,purchase,2024-02-05
1200,104,1.7,view,2024-07-25
1200,63,4.0,view,2024-06-10
1201,80,4.6,view,2024-12-06
1201,18,4.0,purchase,2024-07-27
1201,99,1.9,purchase,2024-09-14
1201,65,2.0,purchase,2024-03-12
1201,102,2.9,view,2024-01-29
1201,31,3.4,purchase,2024-05-12
1201,23,3.9,view,2024-02-26
1201,27,5.0,view,2024-10-19
1201,83,4.5,purchase,2024-02-28
1201,91,2.6,purchase,2024-03-07
1201,17,4.7,purchase,2024-02-11
1201,28,4.6,purchase,2024-11-02
1201,77,4.2,view,2024-11-09
1201,90,3.6,wishlist,2024-01-16
1202,102,3.5,purchase,2024-11-07
1202,9,4.4,wishlist,2024-11-19
1202,29,2.4,purchase,2024-08-29
1202,50,2.3,purchase,2024-10-19
1202,95,4.1,wishlist,2024-10-07
1202,83,4.3,purchase,2024-04-01
1202,1,3.6,view,2024-06-05
1202,11,4.2,wishlist,2024-05-10
1202,99,3.7,view,2024-07-01
1202,80,3.9,purchase,2024-02-11
1202,5,4.6,view,2024-01-10
1202,40,2.1,purchase,2024-12-02
1202,90,4.6,purchase,2024-11-05
1202,92,3.7,view,2024-09-10
1202,91,3.5,view,2024-10-13
1202,63,2.1,wishlist,2024-07-23
1202,86,3.8,view,2024-05-16
1202,94,4.2,view,2024-03-31
1202,66,3.3,view,2024-03-13
1202,98,4.8,purchase,2024-01-27
1202,76,4.1,view,2024-09-30
1202,37,2.6,view,2024-12-27
1202,17,2.6,wishlist,2024-11-03
1202,103,3.7,purchase,2024-06-25
1202,77,3.8,purchase,2024-11-26
1202,48,2.8,view,2024-12-04
1202,88,4.7,purchase,2024-07-01
1202,15,4.1,view,2024-06-13
1202,55,2.8,view,2024-07-24
1202,67,2.5,purchase,2024-05-06
1202,79,3.7,purchase,2024-01-16
1202,10,3.6,view,2024-05-09
1202,12,4.1,wishlist,2024-07-12
1202,65,3.4,view,2024-04-01
1202,4,4.3,purchase,2024-11-02
1203,13,4.1,view,2024-07-06
1203,93,2.0,wishlist,2024-04-07
1203,5,4.9,wishlist,2024-03-08
1203,6,4.0,purchase,2024-07-03
1203,3,4.8,view,2024-11-26
1203,88,4.0,wishlist,2024-12-27
1203,46,2.8,view,2024-01-31
1203,11,3.6,purchase,2024-11-05
1203,80,4.9,wishlist,2024-08-03
1203,81,4.2,purchase,2024-01-22
1203,89,4.2,view,2024-05-06
1203,73,3.1,purchase,2024-04-27
1203,85,4.2,wishlist,2024-08-12
1203,9,4.9,view,2024-12-30
1203,8,4.3,wishlist,2024-09-14
1203,51,2.7,purchase,2024-05-04
1203,52,3.2,view,2024-02-05
1203,92,2.5,view,2024-08-10
1203,7,4.9,purchase,2024-05-25
1203,4,3.6,wishlist,2024-05-14
1203,100,2.6,purchase,2024-12-16
1203,15,3.8,purchase,2024-06-28
1203,41,2.1,purchase,2024-04-07
1203,94,2.6,purchase,2024-03-30
1203,77,4.7,purchase,2024-02-19
1203,34,1.9,purchase,2024-06-01
1203,79,4.7,purchase,2024-01-07
1203,83,4.8,view,2024-09-04
1203,14,4.4,view,2024-11-12
1203,84,4.8,wishlist,2024-11-29
1203,1,3.6,wishlist,2024-12-11
1203,78,3.8,purchase,2024-08-07
1203,59,3.3,purchase,2024-12-12
1203,12,4.4,purchase,2024-01-26
1203,87,4.2,purchase,2024-03-30
1203,10,4.0,wishlist,2024-02-21
1203,40,3.1,purchase,2024-05-13
1203,76,4.4,view,2024-07-07
1203,82,4.1,view,2024-01-27
1203,86,3.6,view,2024-08-28
1204,69,4.8,purchase,2024-05-04
1204,5,1.1,view,2024-02-01
1204,36,4.1,purchase,2024-08-20
1204,51,3.0,purchase,2024-03-19
1204,43,4.6,wishlist,2024-01-08
1204,38,3.8,purchase,2024-08-08
1204,79,4.6,view,2024-04-10
1204,50,2.9,wishlist,2024-11-17
1204,31,4.0,wishlist,2024-06-16
1204,40,4.3,purchase,2024-02-04
1204,65,3.7,purchase,2024-03-05
1204,14,2.6,purchase,2024-02-01
1204,18,2.1,wishlist,2024-05-25
1204,44,4.1,view,2024-07-13
1204,66,4.5,view,2024-01-21
1204,61,4.5,view,2024-06-20
1204,99,3.0,purchase,2024-02-14
1204,58,1.6,wishlist,2024-06-13
1204,11,1.8,wishlist,2024-09-22
1204,39,3.9,view,2024-10-06
1204,104,1.6,wishlist,2024-09-02
1204,76,4.8,purchase,2024-11-06
1204,63,4.4,purchase,2024-11-25
1204,81,4.1,view,2024-06-21
1204,88,4.9,purchase,2024-11-11
1204,90,3.9,view,2024-03-02
1204,86,4.5,wishlist,2024-01-28
1204,105,2.0,wishlist,2024-07-12
1204,89,4.5,purchase,2024-05-06
1204,33,4.5,view,2024-05-10
1204,41,3.8,purchase,2024-10-17
1204,34,3.9,wishlist,2024-01-28
1204,54,2.6,purchase,2024-04-07
1204,85,4.6,purchase,2024-05-04
1205,14,1.9,view,2024-08-12
1205,96,3.5,wishlist,2024-06-30
1205,50,4.5,purchase,2024-12-27
1205,31,2.5,purchase,2024-03-08
1205,56,4.0,view,2024-03-18
1205,79,2.9,wishlist,2024-02-27
1205,28,1.9,wishlist,2024-03-21
1205,49,4.8,wishlist,2024-04-05
1205,44,1.9,view,2024-09-09
1205,47,3.7,view,2024-08-09
1205,52,4.3,purchase,2024-12-21
1205,59,3.6,wishlist,2024-01-27
1205,67,1.2,purchase,2024-03-21
1205,55,4.7,purchase,2024-01-22
1205,2,1.9,purchase,2024-12-26
1205,87,1.9,purchase,2024-08-06
1205,48,4.6,purchase,2024-04-30
1205,58,4.8,purchase,2024-03-08
1205,53,4.6,purchase,2024-10-08
1205,63,3.4,view,2024-09-13
1205,57,4.4,view,2024-12-25
1205,51,3.6,wishlist,2024-08-28
1205,46,3.7,purchase,2024-08-05
1205,60,4.9,purchase,2024-09-20
1205,54,4.2,view,2024-11-30
1206,22,2.5,view,2024-05-12
1206,66,4.4,purchase,2024-10-28
1206,80,1.0,purchase,2024-08-24
1206,75,4.7,view,2024-12-02
1206,64,3.9,wishlist,2024-09-25
1206,68,4.0,wishlist,2024-04-15
1206,15,1.5,view,2024-07-04
1206,61,3.7,wishlist,2024-04-07
1206,48,3.5,purchase,2024-02-17
1206,69,3.9,purchase,2024-11-07
1206,74,3.6,wishlist,2024-09-05
1206,63,5.0,wishlist,2024-08-23
1206,65,4.7,view,2024-09-09
1206,62,4.0,purchase,2024-10-02
1206,35,2.9,purchase,2024-10-26
1206,99,1.5,view,2024-06-12
1206,70,4.9,purchase,2024-05-15
1206,71,4.5,wishlist,2024-01-08
1206,67,4.7,purchase,2024-09-15
1206,58,3.2,wishlist,2024-09-30
1206,73,3.8,view,2024-02-21
1206,78,2.1,wishlist,2024-12-25
1206,72,4.1,view,2024-06-23
1206,26,2.5,purchase,2024-03-24
1206,57,1.8,view,2024-11-28
1207,50,1.3,purchase,2024-07-20
1207,89,2.8,purchase,2024-10-02
1207,101,4.3,view,2024-11-19
1207,34,4.7,purchase,2024-11-12
1207,13,4.5,purchase,2024-03-02
1207,31,4.8,purchase,2024-11-14
1207,32,5.0,purchase,2024-01-31
1207,30,2.0,wishlist,2024-07-24
1207,97,4.7,wishlist,2024-01-15
1207,8,4.9,purchase,2024-03-22
1207,103,4.4,view,2024-11-01
1207,9,3.5,view,2024-11-14
1207,4,4.3,wishlist,2024-02-27
1207,94,4.6,wishlist,2024-04-29
1207,91,5.0,wishlist,2024-08-11
1207,54,2.2,view,2024-03-22
1207,105,3.5,view,2024-01-03
1207,6,4.7,view,2024-04-02
1207,95,4.3,view,2024-02-19
1207,82,2.8,view,2024-01-07
1207,52,2.1,purchase,2024-07-02
1207,38,4.3,view,2024-09-23
1207,55,1.7,purchase,2024-11-13
1207,16,2.1,purchase,2024-04-06
1207,5,4.8,wishlist,2024-04-03
1207,33,5.0,wishlist,2024-11-04
1207,11,3.6,purchase,2024-04-10
1207,15,4.0,view,2024-10-14
1207,96,3.6,view,2024-11-24
1207,7,4.8,purchase,2024-01-20
1207,20,2.1,view,2024-09-25
1207,104,4.4,view,2024-02-02
1207,84,2.4,purchase,2024-07-09
1207,61,3.2,view,2024-12-16
1207,12,4.5,view,2024-12-03
1207,68,3.4,view,2024-11-08
1207,41,3.9,purchase,2024-11-30
1208,60,4.2,purchase,2024-12-08
1208,97,2.7,purchase,2024-12-17
1208,48,3.9,purchase,2024-04-20
1208,57,4.0,purchase,2024-08-17
1208,54,4.5,purchase,2024-12-08
1208,94,1.9,view,2024-07-17
1208,8,2.8,purchase,2024-08-30
1208,102,3.1,view,2024-11-30
1208,10,3.2,purchase,2024-03-22
1208,91,1.4,wishlist,2024-02-22
1208,46,3.8,view,2024-07-02
1208,9,3.4,purchase,2024-12-20
1208,104,2.2,view,2024-10-15
1208,59,3.8,wishlist,2024-11-22
1208,52,3.9,wishlist,2024-03-04
1208,93,1.5,purchase,2024-05-06
1208,11,1.4,wishlist,2024-02-10
1208,49,4.2,wishlist,2024-07-05
1208,50,4.7,view,2024-09-23
1208,53,4.4,view,2024-09-29
1208,51,4.2,view,2024-07-02
1208,45,3.3,purchase,2024-09-17
1208,90,1.7,purchase,2024-05-06
1208,55,4.2,purchase,2024-11-16
1208,47,4.8,purchase,2024-12-29
1208,56,4.3,purchase,2024-08-31
1208,58,4.8,purchase,2024-10-04
1209,70,4.7,view,2024-03-29
1209,5,3.1,purchase,2024-06-24
1209,51,2.7,view,2024-05-17
1209,94,2.5,view,2024-04-21
1209,23,4.4,view,2024-05-21
1209,22,4.1,wishlist,2024-07-20
1209,39,4.7,wishlist,2024-04-21
1209,26,4.7,purchase,2024-09-05
1209,98,3.0,purchase,2024-11-25
1209,63,4.4,view,2024-06-19
1209,67,4.0,purchase,2024-12-14
1209,101,2.4,view,2024-04-14
1209,49,3.4,view,2024-09-12
1209,43,4.1,purchase,2024-08-17
1209,72,4.0,purchase,2024-10-10
1209,25,4.7,wishlist,2024-11-06
1209,29,4.5,purchase,2024-12-27
1209,62,3.6,wishlist,2024-06-30
1209,19,4.8,view,2024-01-11
1209,41,3.7,wishlist,2024-02-10
1209,77,2.0,view,2024-06-28
1209,86,2.7,purchase,2024-11-05
1209,37,4.3,view,2024-05-26
1209,73,4.0,view,2024-12-15
1209,18,4.6,view,2024-08-15
1209,36,4.2,purchase,2024-04-18
1209,33,3.7,wishlist,2024-02-21
1209,32,4.0,purchase,2024-06-08
1209,16,3.9,purchase,2024-04-10
1209,93,3.1,purchase,2024-04-17
1209,102,2.5,purchase,2024-04-09
1209,64,4.0,view,2024-09-14
1209,11,2.2,view,2024-07-18
1209,74,4.1,wishlist,2024-11-26
1209,66,3.7,wishlist,2024-01-14
1210,51,4.9,view,2024-11-06
1210,60,3.6,view,2024-04-26
1210,57,4.5,wishlist,2024-09-05
1210,78,4.6,view,2024-08-31
1210,82,4.6,purchase,2024-04-03
1210,49,4.9,purchase,2024-04-01
1210,46,3.8,purchase,2024-05-30
1210,17,2.7,view,2024-06-01
1210,40,2.9,purchase,2024-07-12
1210,54,4.9,purchase,2024-05-05
1210,86,4.3,purchase,2024-01-27
1210,80,4.3,view,2024-04-20
1210,11,2.1,view,2024-10-05
1210,47,3.6,purchase,2024-08-23
1210,56,3.7,purchase,2024-07-23
1210,2,3.1,view,2024-01-03
1210,4,1.8,view,2024-08-13
1210,43,1.9,purchase,2024-02-13
1210,34,1.4,purchase,2024-03-15
1210,81,4.4,wishlist,2024-11-25
1210,67,2.4,wishlist,2024-10-15
1210,77,3.6,purchase,2024-04-22
1210,85,4.5,purchase,2024-09-13
1210,76,3.7,purchase,2024-02-10
1210,33,2.7,purchase,2024-10-16
1210,89,4.6,view,2024-09-04
1210,79,4.7,wishlist,2024-12-19
1211,43,2.4,view,2024-12-11
1211,9,4.1,view,2024-11-15
1211,13,4.7,purchase,2024-06-07
1211,11,4.4,purchase,2024-06-23
1211,14,4.8,wishlist,2024-08-15
1211,2,4.0,wishlist,2024-08-26
1211,36,3.0,view,2024-06-17
1211,3,4.3,purchase,2024-02-09
1211,15,4.3,wishlist,2024-10-19
1211,7,3.7,view,2024-03-05
1211,4,4.4,wishlist,2024-05-10
1211,75,1.7,wishlist,2024-07-08
1211,70,1.3,purchase,2024-01-10
1211,67,2.8,view,2024-06-25
1211,86,2.2,view,2024-04-04
1211,12,4.2,purchase,2024-03-02
1211,28,2.0,view,2024-07-18
1211,98,2.7,view,2024-06-23
1211,100,2.7,purchase,2024-09-26
1211,10,3.7,purchase,2024-03-25
1211,61,1.9,wishlist,2024-06-19
1211,66,3.2,purchase,2024-08-07
1211,6,4.2,purchase,2024-07-26
1211,1,4.3,view,2024-12-22
1211,5,4.6,purchase,2024-01-18
1211,81,3.5,wishlist,2024-10-13
1211,8,4.5,view,2024-06-21
1212,43,2.4,view,2024-12-22
1212,80,3.6,view,2024-11-27
1212,85,3.9,view,2024-10-06
1212,94,1.3,view,2024-10-02
1212,26,4.9,purchase,2024-12-14
1212,81,4.9,purchase,2024-07-15
1212,9,2.6,view,2024-05-01
1212,16,3.7,purchase,2024-04-28
1212,79,4.1,view,2024-04-12
1212,21,3.8,purchase,2024-11-15
1212,76,4.0,view,2024-07-29
1212,37,2.2,purchase,2024-01-29
1212,30,4.5,view,2024-07-17
1212,24,4.0,purchase,2024-04-19
1212,20,4.9,view,2024-11-26
1212,39,2.1,wishlist,2024-04-28
1212,5,3.1,wishlist,2024-05-11
1212,101,2.4,purchase,2024-11-12
1212,38,2.8,wishlist,2024-10-07
1212,77,4.9,view,2024-11-30
1212,82,4.4,view,2024-03-18
1212,18,4.1,view,2024-08-22
1212,22,4.3,purchase,2024-12-02
1212,27,4.4,view,2024-05-23
1212,23,4.6,purchase,2024-08-22
1212,29,4.5,purchase,2024-11-03
1212,47,1.8,wishlist,2024-07-07
1212,84,3.6,purchase,2024-04-19
1212,28,3.6,view,2024-09-22
1213,11,4.8,purchase,2024-01-17
1213,4,3.7,purchase,2024-03-08
1213,96,1.0,purchase,2024-11-30
1213,23,4.2,purchase,2024-05-08
1213,95,2.3,view,2024-02-10
1213,71,1.1,view,2024-08-28
1213,46,3.2,view,2024-05-30
1213,9,3.6,view,2024-07-05
1213,13,3.6,purchase,2024-07-23
1213,53,2.5,view,2024-12-11
1213,29,3.6,purchase,2024-10-05
1213,5,4.5,purchase,2024-11-07
1213,102,2.8,purchase,2024-03-25
1213,7,3.7,view,2024-02-13
1213,28,3.7,purchase,2024-12-24
1213,12,4.3,view,2024-09-28
1213,3,4.9,wishlist,2024-02-21
1213,24,4.5,purchase,2024-08-21
1213,61,2.9,wishlist,2024-05-19
1213,21,4.6,view,2024-05-06
1213,19,3.5,purchase,2024-08-30
1213,17,4.0,purchase,2024-01-22
1213,37,2.6,purchase,2024-06-24
1213,10,4.5,view,2024-01-10
1213,36,2.8,wishlist,2024-03-25
1213,30,3.9,view,2024-02-05
1213,76,1.3,purchase,2024-01-24
1213,18,4.5,purchase,2024-07-11
1213,8,4.1,view,2024-08-25
1213,27,4.1,view,2024-01-23
1213,25,4.9,purchase,2024-06-03
1213,2,4.7,view,2024-06-19
1213,89,2.0,view,2024-12-06
1213,15,3.7,view,2024-05-01
1213,16,3.5,view,2024-04-03
1214,6,4.8,view,2024-02-14
1214,93,4.5,view,2024-07-18
1214,2,3.5,view,2024-02-21
1214,91,3.8,view,2024-12-27
1214,45,3.2,purchase,2024-05-27
1214,5,4.2,view,2024-03-27
1214,10,4.7,view,2024-06-26
1214,89,2.7,wishlist,2024-11-14
1214,8,4.9,purchase,2024-06-01
1214,98,4.0,wishlist,2024-12-21
1214,16,1.9,view,2024-05-01
1214,80,2.5,view,2024-06-17
1214,100,4.1,purchase,2024-10-24
1214,92,3.6,purchase,2024-03-16
1214,68,4.1,purchase,2024-09-29
1214,64,4.2,purchase,2024-03-09
1214,32,1.6,view,2024-09-22
1214,12,4.5,wishlist,2024-10-27
1214,72,4.7,purchase,2024-05-27
1214,63,4.3,view,2024-06-21
1214,104,3.9,view,2024-03-02
1214,95,4.0,purchase,2024-09-22
1214,33,3.5,purchase,2024-10-11
1214,61,4.6,purchase,2024-07-03
1214,70,4.0,wishlist,2024-01-20
